wife.n.01	husband.n.01	0.48048791129963514
book.n.01	textbook.n.01	0.5606401408954472
groom.n.03	bride.n.01	0.5297665720472357
night.n.04	day.n.01	0.28284695006958693
south.n.03	north.n.03	0.3993579099803
airplane.n.01	airport.n.01	0.07291735799411016
uncle.n.01	aunt.n.01	0.09968619366706394
horse.n.01	mare.n.01	0.2644247381262664
bottom.n.04	top.n.04	0.40795964178480143
friend.n.01	buddy.n.01	0.45334270466018994
scholar.n.01	student.n.01	0.10214718877590367
universe.n.01	earth.n.01	0.19003941390938978
leg.n.01	arm.n.01	0.4746735994876114
airplane.n.01	jet.n.01	0.4765981223352675
woman.n.01	man.n.01	0.3764257538804581
horse.n.01	colt.n.01	0.11090032438853839
actress.n.01	actor.n.01	1.1793780380360577
teacher.n.02	teacher.n.01	0.054551295891874275
movie.n.01	film.n.03	0.08522982762611259
bird.n.01	hawk.n.01	0.2893819562723057
word.n.01	dictionary.n.01	0.059376526640173455
money.n.02	wage.n.01	0.13355450245319136
dog.n.01	cat.n.01	0.4497755285516739
area.n.01	region.n.03	0.5700180222566702
navy.n.01	army.n.01	0.250595297111597
book.n.10	literature.n.03	0.12180568193725691
apparel.n.01	wardrobe.n.01	0.07042125335696739
sunset.n.01	dawn.n.01	0.1724370153414982
child.n.02	adult.n.01	0.1412186546847573
cow.n.01	cattle.n.01	0.49456713360605
record.n.05	report.n.03	0.2102357907927844
winter.n.01	summer.n.01	0.27973993208400433
cab.n.03	cab.n.02	0.10199803861243746
tree.n.01	maple.n.02	0.21638981615717023
bed.n.08	bedroom.n.01	0.08853767649484401
roof.n.01	ceiling.n.01	0.06311883613798785
disease.n.01	infection.n.01	0.2151630135036649
sleeve.n.01	shoulder.n.04	0.2021773459528957
sheep.n.01	lamb.n.01	0.08500507049764872
dame.n.02	gentleman.n.01	0.09961907302735871
boat.n.01	anchor.n.01	0.07253435413672467
priest.n.01	monk.n.01	0.07803966919367743
toe.n.01	finger.n.01	0.421044800596399
river.n.01	stream.n.01	5.272716586179796
anger.n.01	fury.n.01	0.45952267663552065
date.n.03	calendar.n.03	0.06780773450785041
sea.n.01	ocean.n.01	0.1515813080892806
second.n.06	minute.n.04	0.4742436479301504
hand.n.01	thumb.n.01	0.16137696801896725
wood.n.01	log.n.01	0.3481243368503586
mud.n.01	soil.n.02	0.8050212665159209
hallway.n.01	corridor.n.01	3.177520997922601
way.n.11	manner.n.03	0.20310369713449247
mouse.n.01	cat.n.01	0.10273265196507747
bull.n.05	sheriff.n.01	0.1784856305199754
death.n.01	burial.n.01	0.06489236893064836
music.n.01	tune.n.01	0.6841348812015038
beer.n.01	alcohol.n.01	0.5176990453117517
mouth.n.02	lip.n.01	0.09994076579291616
storm.n.01	hurricane.n.01	0.4252830325374455
tax.n.01	income.n.01	0.1694695528402988
flower.n.01	violet.n.01	0.12285000926030465
paper.n.01	cardboard.n.01	0.22144507917862868
floor.n.03	ceiling.n.03	0.404389671098332
beach.n.01	seashore.n.01	0.11612248374084284
rod.n.01	curtain.n.01	0.08511544811725825
hound.n.01	fox.n.01	0.17934120768946227
street.n.01	alley.n.01	0.27786783988298874
gravy_boat.n.01	deck.n.02	0.0971622333107813
car.n.01	cornet.n.01	0.08583821416421254
friend.n.01	guest.n.03	0.08139134650665554
employer.n.01	employee.n.01	0.08819665332707867
hand.n.01	wrist.n.01	0.09973451522554591
musket_ball.n.01	cannon.n.04	0.11453558889192018
alcohol.n.01	brandy.n.01	0.2357752793731069
victory.n.01	triumph.n.02	0.053956600907541605
telephone.n.01	booth.n.04	0.07553462788888543
door.n.01	doorway.n.01	0.07982096805829694
motel.n.01	hostel.n.01	0.19695662322410004
apparel.n.01	fabric.n.01	0.0887225875013946
steak.n.01	meat.n.01	0.20130279940772539
nail.n.01	thumb.n.01	0.06931804807454368
dance_band.n.01	orchestra.n.01	0.25661429409420483
koran.n.01	bible.n.01	0.3616059878919273
commercial_enterprise.n.02	industry.n.02	0.8550000746280146
winter.n.01	season.n.02	0.47729904931642125
ten.n.01	hundred.n.01	0.23165272954631622
alcohol.n.01	gin.n.01	0.3033184423396384
hat.n.01	coat.n.01	0.14833860055754006
window.n.01	door.n.01	0.10183214775503073
arm.n.01	wrist.n.01	0.0834381266754163
house.n.01	apartment.n.01	0.32110065602427096
glass.n.01	quartz_glass.n.01	0.5752843625085089
wine.n.01	brandy.n.01	0.18558489525676405
creator.n.02	maker.n.01	0.46432147229900284
dinner.n.01	breakfast.n.01	0.2519702683536848
arm.n.01	muscle.n.01	0.10153529668249295
bubble.n.01	soapsuds.n.01	0.26612619045664676
bread.n.01	flour.n.01	0.15002748354805034
death.n.01	calamity.n.01	0.1112974494873172
absence.n.02	presence.n.06	0.0986859360083762
artillery.n.01	cannon.n.01	0.4506121260105311
pot.n.09	blade.n.05	0.07198689297348418
ball.n.01	basket.n.03	0.13186059997336538
hosiery.n.01	garden.n.01	0.05517777592645166
son.n.01	child.n.02	1.0327906158090907
church.n.02	choir.n.03	0.07872652970549734
apparel.n.01	draftsman.n.02	0.06616540864483841
column.n.04	bell.n.05	0.08937635012548509
father.n.01	parent.n.01	1.1842484569062022
school.n.03	mark.n.01	0.1481871546756254
parent.n.01	adult.n.01	0.12883632983405444
barroom.n.01	jail.n.01	0.07436996405263802
car.n.01	highway.n.01	0.08112069831210425
dictionary.n.01	definition.n.01	0.047734690701254585
door.n.05	root_cellar.n.01	0.10269317302499498
army.n.01	host.n.05	0.7423499090116487
metallic_element.n.01	aluminum.n.01	0.18382727137238228
chair.n.01	bench.n.01	0.30047186021174593
cloud.n.01	fog.n.01	0.6286706437340149
male_child.n.01	son.n.01	0.1804560130326963
water.n.06	methamphetamine.n.01	0.1181179406415002
layer.n.01	blanket.n.03	0.34400895641508483
lawyer.n.01	lawyer.n.01	1000.0
area.n.01	zone.n.01	0.10882283138745404
business.n.01	company.n.01	0.15679702278085875
apparel.n.01	fabric.n.01	0.0887225875013946
sweater.n.01	jacket.n.01	0.13827108238808186
money.n.02	capital.n.02	0.12504289945909167
hand.n.13	animal_foot.n.01	1.775340908114208
alcohol.n.01	cocktail.n.01	0.3737351686114793
yard.n.01	inch.n.01	0.15236003076326643
atom.n.02	atom.n.01	0.09194393818010071
lens.n.05	television_camera.n.01	0.13621769385914623
meal.n.01	dinner.n.01	0.5994845062407639
center.n.01	rip.n.02	0.09972290354708398
deity.n.01	devil.n.02	0.1813997027711875
loop.n.02	belt.n.01	2.015643504472136
rat.n.01	mouse.n.01	0.4578797870646493
motor.n.01	engine.n.01	2.2695222683755247
car.n.01	cab.n.03	0.3038885988985572
big_cat.n.01	lion.n.01	0.8396407081763995
size.n.01	magnitude.n.01	0.3821388668184757
world.n.03	illusion.n.02	0.09157848036887886
door.n.01	gate.n.01	0.5238874410038724
computerized_tomography.n.01	positron_emission_tomography.n.01	0.5698598474003422
tin.n.01	aluminum.n.01	0.08152568544244872
bone.n.01	jaw.n.01	0.40863589494904046
grain.n.02	wheat.n.02	0.400377046985904
sign_of_the_zodiac.n.01	key.n.09	0.09136372637057959
lineage.n.01	human_body.n.01	0.0749733753920651
doorway.n.01	corridor.n.01	0.15528488454868056
deity.n.01	spirit.n.04	0.36692829011852984
capability.n.01	competence.n.01	0.19113892613961045
abundance.n.01	plenty.n.01	0.7825012578269737
sofa.n.01	chair.n.01	0.2941559185177259
wall.n.01	brick.n.01	0.06606083828372264
cornet.n.01	drum.n.01	0.1526647940117823
organ.n.01	liver.n.01	0.18763510956840887
strength.n.01	might.n.01	2.8351118984315833
idiom.n.04	discussion.n.02	0.19776753781623488
band.n.06	parade.n.01	0.08520793822112391
stomach.n.01	waist.n.01	0.07601653696849849
cloud.n.02	storm.n.01	0.13375030688201062
joy.n.01	pride.n.01	0.12381820120955428
noise.n.01	rattle.n.01	0.24044917348149397
rain.n.01	mist.n.01	0.0927205195687583
beer.n.01	beverage.n.01	0.354108548279976
serviceman.n.01	uncle.n.02	0.08651065724126077
apple.n.01	juice.n.01	0.0633308641807606
intelligence.n.01	logic.n.05	0.1008599923252305
communication.n.02	language.n.01	0.315214476754454
mink.n.01	fur.n.01	0.32593961745202044
mob.n.01	crowd.n.01	0.29521368638753004
shore.n.01	seashore.n.01	1.3905833398673364
wire.n.02	cord.n.03	0.1463773984100356
bird.n.01	turkey.n.01	0.4091586798265518
bed.n.01	crib.n.01	0.13381727303259863
competence.n.01	ability.n.01	0.26269731101386307
cloud.n.01	haze.n.01	0.30558456478522494
supper.n.01	meal.n.01	0.3853769700187066
barroom.n.01	cage.n.01	0.08271159999845971
water.n.01	salt.n.01	0.18249946607536524
sense.n.01	intuition.n.01	0.1136552834573858
situation.n.02	condition.n.01	0.3157655126039178
crime.n.01	larceny.n.01	0.9525423180403361
vogue.n.01	fashion.n.03	1.8447910397094944
boundary.n.02	margin.n.01	0.9212294120921938
branch.n.01	body.n.02	0.12526044454556
boat.n.01	car.n.01	0.22637678975483372
sandwich.n.01	lunch.n.01	0.15627735764689216
bridget.n.01	princess.n.01	0.05720196382536649
heroine.n.01	hero.n.02	0.1228428177312088
car.n.01	gauge.n.01	0.08302106538764922
insect.n.01	bee.n.01	0.40034534737382443
crib.n.01	cradle.n.01	0.6633307301011722
animal.n.01	person.n.01	0.3532001354976312
marijuana.n.01	herb.n.01	0.13132864270817285
bed.n.08	hospital.n.01	0.09575092150549663
impudence.n.01	natural_language.n.01	0.08248446366214897
phonograph_record.n.01	computer.n.01	0.10634916729670314
curve.n.01	angle.n.01	0.217718493066145
grass.n.01	moss.n.01	0.0605879547567455
school.n.01	police.n.01	0.12683438386168797
animal_foot.n.01	head.n.01	0.22728653541820706
mother.n.01	defender.n.01	0.09335840166837671
orthodontist.n.01	dentist.n.01	1.1101409153758648
alcohol.n.01	whiskey.n.01	0.48351229672613344
mouth.n.02	tooth.n.03	0.15518806283305253
breakfast.n.01	bacon.n.01	0.06155163988427467
toilet.n.01	bedroom.n.01	0.1835691774549369
plate.n.04	bowl.n.03	0.1404077145655214
meat.n.01	bacon.n.01	0.1766538515465325
air.n.01	helium.n.01	0.17005186776990988
worker.n.01	employer.n.01	0.11279838599206969
torso.n.01	breast.n.01	0.1012256944548657
son.n.02	father.n.06	0.5618387018273269
kernel.n.03	operation.n.06	0.07435431366156232
charwoman.n.01	secretary.n.02	0.11041222338863094
serviceman.n.01	father.n.01	0.10488503816912019
beach.n.01	island.n.01	0.06966366071824194
report.n.03	subject.n.01	0.1431186074509797
game.n.03	fun.n.01	0.11667228942050774
weekend.n.01	week.n.01	0.0849544893932246
couple.n.01	pair.n.03	1.3492428863088755
woman.n.01	wife.n.01	0.4536521070641244
sheep.n.01	cattle.n.01	0.3680587191054977
purse.n.03	bag.n.01	0.3657152875592304
ceiling.n.01	cathedral.n.01	0.055795561066592385
bean.n.02	coffee_bean.n.01	0.22046921634622077
wood.n.01	paper.n.01	0.20114409685992587
top.n.02	side.n.04	0.5253340023740832
crime.n.01	fraud.n.01	0.31361372665856374
pain.n.02	injury.n.01	0.0985368300484724
lover.n.03	companion.n.01	0.09285426395041926
evening.n.01	twilight.n.01	0.07050987315176688
father.n.01	daughter.n.01	0.1888940331660783
wine.n.01	liquor.n.01	0.4135726106696243
cow.n.01	goat.n.01	0.24140550406390776
belief.n.01	opinion.n.01	0.640879097024043
world.n.03	illusion.n.01	0.09537152120566059
treaty.n.01	agreement.n.01	0.5267544252022538
wealth.n.01	poverty.n.01	0.4242100484452445
accident.n.02	emergency.n.01	0.08543430140856248
conflict.n.01	seduction.n.02	0.07919278523786892
friend.n.01	teacher.n.01	0.087994631368449
illness.n.01	infection.n.01	0.24247921983542867
game.n.03	magic_trick.n.01	0.12776130532970414
brother.n.01	son.n.01	0.1696326003475483
aunt.n.01	nephew.n.01	0.08718426575184875
worker.n.01	machinist.n.01	0.1527534164063858
doctor.n.01	orthodontist.n.01	0.25232194902514393
oak.n.01	maple.n.01	0.1387220406473505
bee.n.01	queen.n.01	0.19218475887204864
car.n.01	bicycle.n.01	0.2539648929429355
goal.n.01	pursuit.n.02	0.08522199235118515
august.n.01	calendar_month.n.01	0.27536661473809715
united_states_army.n.01	team.n.01	0.13690957967867884
cloud.n.02	weather.n.01	0.25750325942166935
doctor.n.01	doctor_of_the_church.n.01	0.07934224448245425
canyon.n.01	valley.n.01	0.43163547413463166
river.n.01	valley.n.01	0.06919392985067074
sunlight.n.01	sky.n.01	0.059174815576040256
target.n.01	arrow.n.01	0.08653640641928435
chocolate.n.02	pie.n.01	0.09050036287364037
context.n.02	situation.n.01	0.44503176170522446
opinion.n.01	choice.n.01	0.11457656021441708
rhythm.n.04	tune.n.01	0.08114209975832558
intestine.n.01	nerve.n.01	0.07452332923135867
day.n.04	dawn.n.03	0.0986861796733079
cattle.n.01	beef.n.01	0.49456713360605
doctor.n.01	professor.n.01	0.18567352691311376
arm.n.01	vein.n.01	0.08955262598601516
room.n.01	bathroom.n.01	0.1943439770621016
corporation.n.01	business.n.01	0.37353575379516313
fun.n.01	football.n.01	0.09534762602111219
hill.n.01	cliff.n.01	0.12841635501236637
bone.n.01	ankle.n.01	0.08878784980328379
apple.n.01	candy.n.01	0.07488408243128945
assistant.n.01	maid.n.01	0.12886884781332003
leader.n.01	director.n.01	0.24321280766385545
lemon.n.03	tea.n.03	0.10158365962332756
bee.n.01	ant.n.01	0.49626233469164355
basketball.n.01	baseball.n.01	0.2547938853926374
rice.n.02	bean.n.03	0.12733114967544357
bed.n.01	furniture.n.01	0.5872009360862313
emotion.n.01	passion.n.01	0.2089887624296288
anarchy.n.01	chaos.n.01	0.14492805940824913
crime.n.01	rape.n.03	0.30939435251019815
machine.n.01	engine.n.01	0.42321283045896274
beach.n.01	sea.n.01	0.05511060095015111
alley.n.01	stadium.n.01	0.059221231953148955
jar.n.01	bottle.n.01	0.16272923444749274
military_capability.n.01	capability.n.01	1.5063035831666685
semen.n.01	mustard.n.02	0.0760088076246942
guitar.n.01	drum.n.01	0.1368620986270652
opinion.n.01	idea.n.03	0.4962533718912089
north.n.03	west.n.02	0.3127769351019329
diet.n.01	salad.n.01	0.07850827578819002
mother.n.03	wife.n.01	0.20961527797141785
dad.n.01	mother.n.01	0.3531449759900002
master.n.07	sailor.n.01	0.539937539621605
meter.n.01	yard.n.01	0.16176255666609118
beer.n.01	champagne.n.01	0.16199707546852496
motor.n.01	boat.n.01	0.09088419751324034
circuit_board.n.01	bridge.n.02	0.44972127306613796
science.n.01	psychology.n.01	0.3865061339584882
sinner.n.01	ideal.n.02	0.058252787487440186
end.n.06	structure.n.01	0.08466219370091758
crowd.n.01	crowd.n.02	0.12745888214357484
beach.n.01	reef.n.01	0.12407674283437496
serviceman.n.01	child.n.02	0.12485544027884558
bread.n.01	cheese.n.01	0.13151466026835806
champion.n.01	winner.n.01	0.0908819121829874
celebration.n.01	ceremony.n.01	0.14941144408797988
menu.n.01	order.n.09	0.08659693386304093
king.n.07	princess.n.01	0.08379179078173711
wealth.n.01	prestige.n.01	0.0699277164666312
endurance.n.01	strength.n.01	0.48303648187408643
danger.n.03	menace.n.01	0.7490630718728051
god.n.03	priest.n.01	0.14553490659235616
work_force.n.01	fraternity.n.01	0.08419187858473902
buddy.n.01	companion.n.01	0.27487455969052116
teacher.n.01	assistant.n.01	0.09593433266585809
torso.n.01	stomach.n.01	0.10085884636358959
tongue.n.01	throat.n.04	0.08106352172757868
house.n.01	rug.n.01	0.07528729401147058
intelligence.n.01	skill.n.02	0.13897316046019995
journey.n.01	seduction.n.02	0.1080030677132995
god.n.03	prey.n.01	0.07145547210106455
brother.n.02	person.n.01	0.14269221735926552
adversary.n.01	opposition.n.04	0.06915285756593956
death.n.01	calamity.n.01	0.1112974494873172
monster.n.01	devil.n.02	0.06245055399005486
day.n.04	morning.n.01	0.1236280238692587
serviceman.n.01	victor.n.01	0.09677261381508814
friend.n.01	guy.n.01	0.08188069506130077
song.n.01	history.n.02	0.09758812961772012
beam.n.04	sunlight.n.01	0.2591380393827845
guy.n.03	scantling.n.01	0.13052827833784772
chicken.n.01	rice.n.01	0.06904679128677922
box.n.01	elevator.n.01	0.07678026358976667
butter.n.01	potato.n.01	0.13123591347303806
apartment.n.01	furniture.n.01	0.09253075065028418
lake.n.01	swamp.n.01	0.05203005570842782
salad.n.01	vinegar.n.01	0.07208510923675976
flower.n.02	bulb.n.01	0.12708756985665806
cloud.n.01	mist.n.01	0.3970389171989364
driver.n.05	pilot_burner.n.01	0.09951018480829327
sugar.n.01	honey.n.01	0.6134690831499348
torso.n.01	shoulder.n.03	0.10432568184296742
idea.n.01	image.n.01	0.17300958418171783
father.n.01	brother.n.01	0.15499481827318606
moon.n.06	planet.n.01	0.25706355714085083
ball.n.01	costume.n.01	0.0667671190410542
railing.n.01	fence.n.01	0.2592577204776304
room.n.01	bed.n.08	0.14235727347684352
flower.n.01	shrub.n.01	0.3188188281659695
bone.n.01	stifle.n.01	0.10281118892519797
sleeve.n.01	knee.n.03	0.18731693515580902
bottom.n.01	side.n.04	0.4986701540314378
vessel.n.01	vein.n.01	0.6798781730240913
cat.n.01	rabbit.n.01	0.0988778043344038
meat.n.01	sandwich.n.01	0.1177956203382873
belief.n.01	concept.n.01	0.3536984719934934
intelligence.n.01	insight.n.03	0.09593208601998701
care.n.01	pastime.n.01	0.10786116606935016
position.n.04	assurance.n.01	0.08188263409304683
right.n.07	justice.n.01	5.176895293687301
argumentation.n.02	agreement.n.04	0.20414791565137222
depth.n.01	magnitude.n.01	0.23087540983326849
medium.n.01	news.n.02	0.06773352955513248
achiever.n.01	candidate.n.02	0.07892119551076668
birthday.n.02	date.n.01	0.41703239142424664
fee.n.01	payment.n.01	0.28037782371655184
bible.n.01	hymn.n.01	0.07278819129746199
exit.n.01	doorway.n.01	0.07730227367393241
